[2024-07-11 21:41:02] Try to insert 706 codes
[2024-07-11 21:41:06] udpate price: 000020.KS, row: 3
[2024-07-27 12:32:34] udpate price: 023800.KS, row: 5
[2024-07-27 12:32:35] udpate price: 086280.KS, row: 5
[2024-07-27 12:32:35] udpate price: 117580.KS, row: 5
[2024-07-27 12:32:36] udpate price: 011070.KS, row: 5
[2024-07-27 12:32:37] udpate price: 005935.KS, row: 5
[2024-07-27 12:32:38] udpate price: 010400.KS, row: 5
[2024-07-27 12:32:39] udpate price: 001720.KS, row: 5
[2024-07-27 12:32:40] udpate price: 138490.KS, row: 5
[2024-07-27 12:32:41] udpate price: 101530.KS, row: 5
[2024-07-27 12:32:42] udpate price: 130660.KS, row: 5
[2024-07-27 12:32:43] udpate price: 002200.KS, row: 5
[2024-07-27 12:32:43] udpate price: 120110.KS, row: 5
[2024-07-27 12:32:44] udpate price: 003530.KS, row: 5
[2024-07-27 12:32:45] udpate price: 123690.KS, row: 5
[2024-07-27 12:32:46] udpate price: 069260.KS, row: 5
[2024-07-27 12:32:47] udpate price: 088790.KS, row: 5
[2024-07-27 12:32:48] udpate price: 001520.KS, row: 5
[2024-07-27 12:32:49] udpate price: 078520.KS, row: 5
[2024-07-27 12:32:50] udpate price: 033250.KS, row: 5
[2024-07-27 12:32:51] udpate price: 090435.KS, row: 5
[2024-07-27 12:32:51] udpate price: 316140.KS, row: 5
[2024-07-27 12:32:52] udpate price: 007860.KS, row: 5
[2024-07-27 12:32:53] udpate price: 018880.KS, row: 5
[2024-07-27 12:32:54] udpate price: 009200.KS, row: 5
[2024-07-27 12:32:55] udpate price: 016090.KS, row: 5
[2024-07-27 12:32:56] udpate price: 005830.KS, row: 5
[2024-07-27 12:32:57] udpate price: 352820.KS, row: 5
[2024-07-27 12:32:58] udpate price: 093240.KS, row: 5
[2024-07-27 12:32:59] udpate price: 071050.KS, row: 5
[2024-07-27 12:32:59] udpate price: 100840.KS, row: 5
[2024-07-27 12:33:00] udpate price: 004490.KS, row: 5
[2024-07-27 12:33:01] udpate price: 003650.KS, row: 5
[2024-07-27 12:33:02] udpate price: 023000.KS, row: 5
[2024-07-27 12:33:03] udpate price: 108320.KS, row: 5
[2024-07-27 12:33:04] udpate price: 085620.KS, row: 5
[2024-07-27 12:33:05] udpate price: 007310.KS, row: 5
[2024-07-27 12:33:05] udpate price: 075580.KS, row: 5
[2024-07-27 12:33:06] udpate price: 381970.KS, row: 5
[2024-07-27 12:33:07] udpate price: 100090.KS, row: 5
[2024-07-27 12:33:08] udpate price: 001020.KS, row: 5
[2024-07-27 12:33:09] udpate price: 009415.KS, row: 5
[2024-07-27 12:33:10] udpate price: 37550K.KS, row: 5
[2024-07-27 12:33:11] udpate price: 011210.KS, row: 5
[2024-07-27 12:33:12] udpate price: 298050.KS, row: 5
[2024-07-27 12:33:13] udpate price: 011200.KS, row: 5
[2024-07-27 12:33:14] udpate price: 284740.KS, row: 5
[2024-07-27 12:33:15] udpate price: 017860.KS, row: 5
[2024-07-27 12:33:16] udpate price: 001820.KS, row: 5
[2024-07-27 12:33:16] udpate price: 004980.KS, row: 5
[2024-07-27 12:33:17] udpate price: 001130.KS, row: 5
[2024-07-27 12:33:18] udpate price: 015020.KS, row: 5
[2024-07-27 12:33:19] udpate price: 012030.KS, row: 5
[2024-07-27 12:33:20] udpate price: 011690.KS, row: 5
[2024-07-27 12:33:21] udpate price: 004970.KS, row: 5
[2024-07-27 12:33:22] udpate price: 460860.KS, row: 5
[2024-07-27 12:33:22] udpate price: 047050.KS, row: 5
[2024-07-27 12:33:23] udpate price: 000850.KS, row: 5
[2024-07-27 12:33:24] udpate price: 28513K.KS, row: 5
[2024-07-27 12:33:25] udpate price: 120030.KS, row: 5
[2024-07-27 12:33:26] udpate price: 002310.KS, row: 5
[2024-07-27 12:33:27] udpate price: 042670.KS, row: 5
[2024-07-27 12:33:28] udpate price: 001460.KS, row: 5
[2024-07-27 12:33:29] udpate price: 002920.KS, row: 5
[2024-07-27 12:33:30] udpate price: 012320.KS, row: 5
[2024-07-27 12:33:31] udpate price: 377300.KS, row: 5
[2024-07-27 12:33:32] udpate price: 000970.KS, row: 5
[2024-07-27 12:33:33] udpate price: 005930.KS, row: 5
[2024-07-27 12:33:34] udpate price: 049770.KS, row: 5
[2024-07-27 12:33:34] udpate price: 103140.KS, row: 5
[2024-07-27 12:33:35] udpate price: 011390.KS, row: 5
[2024-07-27 12:33:36] udpate price: 008260.KS, row: 5
[2024-07-27 12:33:37] udpate price: 003547.KS, row: 5
[2024-07-27 12:33:38] udpate price: 088260.KS, row: 5
[2024-07-27 12:33:39] udpate price: 003850.KS, row: 5
[2024-07-27 12:33:40] udpate price: 014440.KS, row: 5
[2024-07-27 12:33:41] udpate price: 448730.KS, row: 5
[2024-07-27 12:33:41] udpate price: 457190.KS, row: 5
[2024-07-27 12:33:42] udpate price: 105840.KS, row: 5
[2024-07-27 12:33:43] udpate price: 026890.KS, row: 5
[2024-07-27 12:33:44] udpate price: 004770.KS, row: 5
[2024-07-27 12:33:45] udpate price: 210980.KS, row: 5
[2024-07-27 12:33:46] udpate price: 025820.KS, row: 5
[2024-07-27 12:33:47] udpate price: 086790.KS, row: 5
[2024-07-27 12:33:48] udpate price: 004720.KS, row: 5
[2024-07-27 12:33:49] udpate price: 005810.KS, row: 5
[2024-07-27 12:33:50] udpate price: 192820.KS, row: 5
[2024-07-27 12:33:50] udpate price: 003300.KS, row: 5
[2024-07-27 12:33:51] udpate price: 003280.KS, row: 5
[2024-07-27 12:33:52] udpate price: 002785.KS, row: 5
[2024-07-27 12:33:53] udpate price: 092780.KS, row: 5
[2024-07-27 12:33:54] udpate price: 044820.KS, row: 5
[2024-07-27 12:33:55] udpate price: 286940.KS, row: 5
[2024-07-27 12:33:56] udpate price: 180640.KS, row: 5
[2024-07-27 12:33:57] udpate price: 462520.KS, row: 5
[2024-07-27 12:33:58] udpate price: 016580.KS, row: 5
[2024-07-27 12:33:59] udpate price: 011500.KS, row: 5
[2024-07-27 12:34:00] udpate price: 018500.KS, row: 5
[2024-07-27 12:34:00] udpate price: 010960.KS, row: 5
[2024-07-27 12:34:01] udpate price: 006660.KS, row: 5
[2024-07-27 12:34:02] udpate price: 317400.KS, row: 5
[2024-07-27 12:34:03] udpate price: 214320.KS, row: 5
[2024-07-27 12:34:04] udpate price: 002900.KS, row: 5
[2024-07-27 12:34:05] udpate price: 004430.KS, row: 5
[2024-07-27 12:34:06] udpate price: 010690.KS, row: 5
[2024-07-27 12:34:07] udpate price: 015760.KS, row: 5
[2024-07-27 12:34:08] udpate price: 248170.KS, row: 5
[2024-07-27 12:34:08] udpate price: 010600.KS, row: 5
[2024-07-27 12:34:09] udpate price: 000080.KS, row: 5
[2024-07-27 12:34:10] udpate price: 175330.KS, row: 5
[2024-07-27 12:34:11] udpate price: 011280.KS, row: 5
[2024-07-27 12:34:12] udpate price: 097955.KS, row: 5
[2024-07-27 12:34:13] udpate price: 006880.KS, row: 5
[2024-07-27 12:34:14] udpate price: 033180.KS, row: 5
[2024-07-27 12:34:15] udpate price: 365550.KS, row: 5
[2024-07-27 12:34:16] udpate price: 078930.KS, row: 5
[2024-07-27 12:34:17] udpate price: 000725.KS, row: 5
[2024-07-27 12:34:18] udpate price: 015860.KS, row: 5
[2024-07-27 12:34:19] udpate price: 003545.KS, row: 5
[2024-07-27 12:34:19] udpate price: 081000.KS, row: 5
[2024-07-27 12:34:20] udpate price: 014285.KS, row: 5
[2024-07-27 12:34:21] udpate price: 005300.KS, row: 5
[2024-07-27 12:34:22] udpate price: 030190.KS, row: 5
[2024-07-27 12:34:23] udpate price: 451800.KS, row: 5
[2024-07-27 12:34:24] udpate price: 432320.KS, row: 5
[2024-07-27 12:34:25] udpate price: 057050.KS, row: 5
[2024-07-27 12:34:26] udpate price: 001067.KS, row: 5
[2024-07-27 12:34:27] udpate price: 229640.KS, row: 5
[2024-07-27 12:34:28] udpate price: 001040.KS, row: 5
[2024-07-27 12:34:29] udpate price: 055550.KS, row: 5
[2024-07-27 12:34:29] udpate price: 072130.KS, row: 5
[2024-07-27 12:34:30] udpate price: 377740.KS, row: 5
[2024-07-27 12:34:31] udpate price: 000325.KS, row: 5
[2024-07-27 12:34:32] udpate price: 008490.KS, row: 5
[2024-07-27 12:34:33] udpate price: 001045.KS, row: 5
[2024-07-27 12:34:34] udpate price: 092200.KS, row: 5
[2024-07-27 12:34:35] udpate price: 462870.KS, row: 5
[2024-07-27 12:34:35] udpate price: 006120.KS, row: 5
[2024-07-27 12:34:36] udpate price: 010130.KS, row: 5
[2024-07-27 12:34:37] udpate price: 001120.KS, row: 5
[2024-07-27 12:34:38] udpate price: 372910.KS, row: 5
[2024-07-27 12:34:39] udpate price: 012510.KS, row: 5
[2024-07-27 12:34:40] udpate price: 003490.KS, row: 5
[2024-07-27 12:34:41] udpate price: 259960.KS, row: 5
[2024-07-27 12:34:42] udpate price: 003780.KS, row: 5
[2024-07-27 12:34:43] udpate price: 029460.KS, row: 5
[2024-07-27 12:34:44] udpate price: 006380.KS, row: 5
[2024-07-27 12:34:45] udpate price: 033240.KS, row: 5
[2024-07-27 12:34:46] udpate price: 031820.KS, row: 5
[2024-07-27 12:34:47] udpate price: 071090.KS, row: 5
[2024-07-27 12:34:48] udpate price: 006260.KS, row: 5
[2024-07-27 12:34:48] udpate price: 004910.KS, row: 5
[2024-07-27 12:34:49] udpate price: 014530.KS, row: 5
[2024-07-27 12:34:50] udpate price: 282690.KS, row: 5
[2024-07-27 12:34:51] udpate price: 025000.KS, row: 5
[2024-07-27 12:34:52] udpate price: 268280.KS, row: 5
[2024-07-27 12:34:53] udpate price: 001755.KS, row: 5
[2024-07-27 12:34:54] udpate price: 005820.KS, row: 5
[2024-07-27 12:34:55] udpate price: 084010.KS, row: 5
[2024-07-27 12:34:56] udpate price: 126720.KS, row: 5
[2024-07-27 12:34:57] udpate price: 010100.KS, row: 5
[2024-07-27 12:34:58] udpate price: 035150.KS, row: 5
[2024-07-27 12:34:59] udpate price: 084870.KS, row: 5
[2024-07-27 12:35:00] udpate price: 005110.KS, row: 5
[2024-07-27 12:35:01] udpate price: 950210.KS, row: 5
[2024-07-27 12:35:02] udpate price: 000270.KS, row: 5
[2024-07-27 12:35:03] udpate price: 33637K.KS, row: 5
[2024-07-27 12:35:03] udpate price: 152550.KS, row: 5
[2024-07-27 12:35:04] udpate price: 002150.KS, row: 5
[2024-07-27 12:35:05] udpate price: 155660.KS, row: 5
[2024-07-27 12:35:06] udpate price: 039490.KS, row: 5
[2024-07-27 12:35:07] udpate price: 096770.KS, row: 5
[2024-07-27 12:35:08] udpate price: 339770.KS, row: 5
[2024-07-27 12:35:09] udpate price: 031440.KS, row: 5
[2024-07-27 12:35:10] udpate price: 085310.KS, row: 5
[2024-07-27 12:35:11] udpate price: 078935.KS, row: 5
[2024-07-27 12:35:12] udpate price: 000500.KS, row: 5
[2024-07-27 12:35:13] udpate price: 036530.KS, row: 5
[2024-07-27 12:35:14] udpate price: 083420.KS, row: 5
[2024-07-27 12:35:14] udpate price: 475150.KS, row: 5
[2024-07-27 12:35:15] udpate price: 298040.KS, row: 5
[2024-07-27 12:35:16] udpate price: 006090.KS, row: 5
[2024-07-27 12:35:17] udpate price: 001500.KS, row: 5
[2024-07-27 12:35:18] udpate price: 000720.KS, row: 5
[2024-07-27 12:35:19] udpate price: 010640.KS, row: 5
[2024-07-27 12:35:20] udpate price: 000300.KS, row: 5
[2024-07-27 12:35:21] udpate price: 034230.KS, row: 5
[2024-07-27 12:35:22] udpate price: 011785.KS, row: 5
[2024-07-27 12:35:23] udpate price: 102260.KS, row: 5
[2024-07-27 12:35:24] udpate price: 009420.KS, row: 5
[2024-07-27 12:35:25] udpate price: 417310.KS, row: 5
[2024-07-27 12:35:26] udpate price: 004170.KS, row: 5
[2024-07-27 12:35:27] udpate price: 010660.KS, row: 5
[2024-07-27 12:35:28] udpate price: 004410.KS, row: 5
[2024-07-27 12:35:29] udpate price: 000540.KS, row: 5
[2024-07-27 12:35:30] udpate price: 002787.KS, row: 5
[2024-07-27 12:35:30] udpate price: 004105.KS, row: 5
[2024-07-27 12:35:31] udpate price: 003570.KS, row: 5
[2024-07-27 12:35:32] udpate price: 089860.KS, row: 5
[2024-07-27 12:35:33] udpate price: 003690.KS, row: 5
[2024-07-27 12:35:34] udpate price: 005490.KS, row: 5
[2024-07-27 12:35:35] udpate price: 204320.KS, row: 5
[2024-07-27 12:35:36] udpate price: 014830.KS, row: 5
[2024-07-27 12:35:37] udpate price: 003495.KS, row: 5
[2024-07-27 12:35:38] udpate price: 031430.KS, row: 5
[2024-07-27 12:35:39] udpate price: 071840.KS, row: 5
[2024-07-27 12:35:40] udpate price: 330590.KS, row: 5
[2024-07-27 12:35:41] udpate price: 014680.KS, row: 5
[2024-07-27 12:35:42] udpate price: 006390.KS, row: 5
[2024-07-27 12:35:43] udpate price: 032830.KS, row: 5
[2024-07-27 12:35:44] udpate price: 018670.KS, row: 5
[2024-07-27 12:35:45] udpate price: 003480.KS, row: 5
[2024-07-27 12:35:45] udpate price: 008700.KS, row: 5
[2024-07-27 12:35:46] udpate price: 002840.KS, row: 5
[2024-07-27 12:35:47] udpate price: 069730.KS, row: 5
[2024-07-27 12:35:48] udpate price: 021240.KS, row: 5
[2024-07-27 12:35:49] udpate price: 014160.KS, row: 5
[2024-07-27 12:35:50] udpate price: 293480.KS, row: 5
[2024-07-27 12:35:51] udpate price: 009150.KS, row: 5
[2024-07-27 12:35:52] udpate price: 004090.KS, row: 5
[2024-07-27 12:35:53] udpate price: 004440.KS, row: 5
[2024-07-27 12:35:54] udpate price: 101140.KS, row: 5
[2024-07-27 12:35:55] udpate price: 000400.KS, row: 5
[2024-07-27 12:35:56] udpate price: 053690.KS, row: 5
[2024-07-27 12:35:57] udpate price: 005090.KS, row: 5
[2024-07-27 12:35:58] udpate price: 000070.KS, row: 5
[2024-07-27 12:35:58] udpate price: 329180.KS, row: 5
[2024-07-27 12:35:59] udpate price: 037710.KS, row: 5
[2024-07-27 12:36:00] udpate price: 009140.KS, row: 5
[2024-07-27 12:36:01] udpate price: 004835.KS, row: 5
[2024-07-27 12:36:03] udpate price: 02826K.KS, row: 5
[2024-07-27 12:36:03] udpate price: 024110.KS, row: 5
[2024-07-27 12:36:04] udpate price: 004100.KS, row: 5
[2024-07-27 12:36:05] udpate price: 453340.KS, row: 5
[2024-07-27 12:36:06] udpate price: 014820.KS, row: 5
[2024-07-27 12:36:07] udpate price: 00806K.KS, row: 5
[2024-07-27 12:36:08] udpate price: 011930.KS, row: 5
[2024-07-27 12:36:09] udpate price: 016610.KS, row: 5
[2024-07-27 12:36:10] udpate price: 020560.KS, row: 5
[2024-07-27 12:36:11] udpate price: 008420.KS, row: 5
[2024-07-27 12:36:12] udpate price: 003090.KS, row: 5
[2024-07-27 12:36:12] udpate price: 017800.KS, row: 5
[2024-07-27 12:36:13] udpate price: 282330.KS, row: 5
[2024-07-27 12:36:14] udpate price: 003960.KS, row: 5
[2024-07-27 12:36:15] udpate price: 005380.KS, row: 5
[2024-07-27 12:36:16] udpate price: 027410.KS, row: 5
[2024-07-27 12:36:17] udpate price: 011150.KS, row: 5
[2024-07-27 12:36:18] udpate price: 082740.KS, row: 5
[2024-07-27 12:36:19] udpate price: 001630.KS, row: 5
[2024-07-27 12:36:20] udpate price: 003520.KS, row: 5
[2024-07-27 12:36:21] udpate price: 003620.KS, row: 5
[2024-07-27 12:36:22] udpate price: 005440.KS, row: 5
[2024-07-27 12:36:23] udpate price: 012330.KS, row: 5
[2024-07-27 12:36:24] udpate price: 293940.KS, row: 5
[2024-07-27 12:36:25] udpate price: 003720.KS, row: 5
[2024-07-27 12:36:26] udpate price: 003230.KS, row: 5
[2024-07-27 12:36:27] udpate price: 396690.KS, row: 5
[2024-07-27 12:36:28] udpate price: 025860.KS, row: 5
[2024-07-27 12:36:29] udpate price: 070960.KS, row: 5
[2024-07-27 12:36:30] udpate price: 001940.KS, row: 5
[2024-07-27 12:36:31] udpate price: 004310.KS, row: 5
[2024-07-27 12:36:32] udpate price: 001685.KS, row: 5
[2024-08-05 21:26:08] Try to insert 721 codes
[2024-08-05 21:26:11] udpate price: 073240.KS, row: 5
[2024-08-05 21:26:12] udpate price: 042700.KS, row: 5
[2024-08-05 21:26:13] udpate price: 00279K.KS, row: 5
[2024-08-05 21:26:14] udpate price: 009900.KS, row: 5
[2024-08-05 21:26:15] udpate price: 082640.KS, row: 5
[2024-08-05 21:26:16] udpate price: 38380K.KS, row: 5
[2024-08-05 21:26:17] udpate price: 052690.KS, row: 5
[2024-08-05 21:26:18] udpate price: 024900.KS, row: 5
[2024-08-05 21:26:19] udpate price: 066570.KS, row: 5
[2024-08-05 21:26:20] udpate price: 066575.KS, row: 5
[2024-08-05 21:26:21] udpate price: 004840.KS, row: 5
[2024-08-05 21:26:22] udpate price: 377190.KS, row: 5
[2024-08-05 21:26:23] udpate price: 012450.KS, row: 5
[2024-08-05 21:26:23] udpate price: 058650.KS, row: 5
[2024-08-05 21:26:25] udpate price: 049800.KS, row: 5
[2024-08-05 21:26:25] udpate price: 000810.KS, row: 5
[2024-08-05 21:26:26] udpate price: 000860.KS, row: 5
[2024-08-05 21:26:27] udpate price: 005390.KS, row: 5
[2024-08-05 21:26:28] udpate price: 450080.KS, row: 5
[2024-08-05 21:26:29] udpate price: 015360.KS, row: 5
[2024-08-05 21:26:30] udpate price: 023810.KS, row: 5
[2024-08-05 21:26:31] udpate price: 003200.KS, row: 5
[2024-08-05 21:26:32] udpate price: 161390.KS, row: 5
[2024-08-05 21:26:33] udpate price: 109070.KS, row: 5
[2024-08-05 21:26:34] udpate price: 007160.KS, row: 5
[2024-08-05 21:26:35] udpate price: 004365.KS, row: 5
[2024-08-05 21:26:36] udpate price: 041650.KS, row: 5
[2024-08-05 21:26:37] udpate price: 007070.KS, row: 5
[2024-08-05 21:26:38] udpate price: 004150.KS, row: 5
[2024-08-05 21:26:39] udpate price: 163560.KS, row: 5
[2024-08-05 21:26:40] udpate price: 001340.KS, row: 5
[2024-08-05 21:26:41] udpate price: 267290.KS, row: 5
[2024-08-05 21:26:42] udpate price: 005030.KS, row: 5
[2024-08-05 21:26:42] udpate price: 001250.KS, row: 5
[2024-08-05 21:26:43] udpate price: 161000.KS, row: 5
[2024-08-05 21:26:44] udpate price: 200880.KS, row: 5
[2024-08-05 21:26:45] udpate price: 005850.KS, row: 5
[2024-08-05 21:26:46] udpate price: 005800.KS, row: 5
[2024-08-05 21:26:47] udpate price: 111770.KS, row: 5
[2024-08-05 21:26:48] udpate price: 226320.KS, row: 5
[2024-08-05 21:26:49] udpate price: 114090.KS, row: 5
[2024-08-05 21:26:50] udpate price: 091090.KS, row: 5
[2024-08-05 21:26:51] udpate price: 264900.KS, row: 5
[2024-08-05 21:26:52] udpate price: 002355.KS, row: 5
[2024-08-05 21:26:53] udpate price: 000590.KS, row: 5
[2024-08-05 21:26:53] udpate price: 094280.KS, row: 5
[2024-08-05 21:26:54] udpate price: 090460.KS, row: 5
[2024-08-05 21:26:55] udpate price: 001060.KS, row: 5
[2024-08-05 21:26:56] udpate price: 007610.KS, row: 5
[2024-08-05 21:26:57] udpate price: 017390.KS, row: 5
[2024-08-05 21:26:58] udpate price: 145995.KS, row: 5
[2024-08-05 21:26:59] udpate price: 006980.KS, row: 5
[2024-08-05 21:27:00] udpate price: 008770.KS, row: 5
[2024-08-05 21:27:01] udpate price: 105560.KS, row: 5
[2024-08-05 21:27:02] udpate price: 067830.KS, row: 5
[2024-08-05 21:27:02] udpate price: 064960.KS, row: 5
[2024-08-05 21:27:03] udpate price: 010780.KS, row: 5
[2024-08-05 21:27:04] udpate price: 005180.KS, row: 5
[2024-08-05 21:27:05] udpate price: 003080.KS, row: 5
[2024-08-05 21:27:06] udpate price: 003540.KS, row: 5
[2024-08-05 21:27:07] udpate price: 088980.KS, row: 5
[2024-08-05 21:27:08] udpate price: 300720.KS, row: 5
[2024-08-05 21:27:09] udpate price: 003470.KS, row: 5
[2024-08-05 21:27:10] udpate price: 058850.KS, row: 5
[2024-08-05 21:27:11] udpate price: 029780.KS, row: 5
[2024-08-05 21:27:12] udpate price: 145720.KS, row: 5
[2024-08-05 21:27:13] udpate price: 014580.KS, row: 5
[2024-08-05 21:27:14] udpate price: 009180.KS, row: 5
[2024-08-05 21:27:15] udpate price: 204210.KS, row: 5
[2024-08-05 21:27:16] udpate price: 039570.KS, row: 5
[2024-08-05 21:27:17] udpate price: 009970.KS, row: 5
[2024-08-05 21:27:17] udpate price: 072710.KS, row: 5
[2024-08-05 21:27:18] udpate price: 361610.KS, row: 5
[2024-08-05 21:27:19] udpate price: 016800.KS, row: 5
[2024-08-05 21:27:20] udpate price: 278470.KS, row: 5
[2024-08-05 21:27:21] udpate price: 017550.KS, row: 5
[2024-08-05 21:27:22] udpate price: 001750.KS, row: 5
[2024-08-05 21:27:22] udpate price: 001275.KS, row: 5
[2024-08-05 21:27:23] udpate price: 306200.KS, row: 5
[2024-08-05 21:27:24] udpate price: 084690.KS, row: 5
[2024-08-05 21:27:25] udpate price: 118000.KS, row: 5
[2024-08-05 21:27:26] udpate price: 002450.KS, row: 5
[2024-08-05 21:27:27] udpate price: 009680.KS, row: 5
[2024-08-05 21:27:28] udpate price: 210540.KS, row: 5
[2024-08-05 21:27:29] udpate price: 012280.KS, row: 5
[2024-08-05 21:27:29] udpate price: 036570.KS, row: 5
[2024-08-05 21:27:30] udpate price: 009540.KS, row: 5
[2024-08-05 21:27:31] udpate price: 006220.KS, row: 5
[2024-08-05 21:27:32] udpate price: 336370.KS, row: 5
[2024-08-05 21:27:33] udpate price: 005880.KS, row: 5
[2024-08-05 21:27:34] udpate price: 000240.KS, row: 5
[2024-08-05 21:27:35] udpate price: 005745.KS, row: 5
[2024-08-05 21:27:36] udpate price: 145270.KS, row: 5
[2024-08-05 21:27:37] udpate price: 227840.KS, row: 5
[2024-08-05 21:27:37] udpate price: 015230.KS, row: 5
[2024-08-05 21:27:38] udpate price: 378850.KS, row: 5
[2024-08-05 21:27:39] udpate price: 023150.KS, row: 5
[2024-08-05 21:27:40] udpate price: 006405.KS, row: 5
[2024-08-05 21:27:41] udpate price: 015590.KS, row: 5
[2024-08-05 21:27:42] udpate price: 000145.KS, row: 5
[2024-08-05 21:27:43] udpate price: 001420.KS, row: 5
[2024-08-05 21:27:44] udpate price: 002030.KS, row: 5
[2024-08-05 21:27:45] udpate price: 001530.KS, row: 5
[2024-08-05 21:27:46] udpate price: 035510.KS, row: 5
[2024-08-05 21:27:47] udpate price: 007590.KS, row: 5
[2024-08-05 21:27:48] udpate price: 001390.KS, row: 5
[2024-08-05 21:27:49] udpate price: 18064K.KS, row: 5
[2024-08-05 21:27:50] udpate price: 004710.KS, row: 5
[2024-08-05 21:27:51] udpate price: 019180.KS, row: 5
[2024-08-05 21:27:52] udpate price: 006345.KS, row: 5
[2024-08-05 21:27:53] udpate price: 009410.KS, row: 5
[2024-08-05 21:27:54] udpate price: 003555.KS, row: 5
[2024-08-05 21:27:55] udpate price: 395400.KS, row: 5
[2024-08-05 21:27:56] udpate price: 006805.KS, row: 5
[2024-08-05 21:27:57] udpate price: 004020.KS, row: 5
[2024-08-05 21:27:58] udpate price: 271560.KS, row: 5
[2024-08-05 21:27:59] udpate price: 139130.KS, row: 5
[2024-08-05 21:28:00] udpate price: 039130.KS, row: 5
[2024-08-05 21:28:01] udpate price: 027740.KS, row: 5
[2024-08-05 21:28:01] udpate price: 400760.KS, row: 5
[2024-08-05 21:28:02] udpate price: 001680.KS, row: 5
[2024-08-05 21:28:03] udpate price: 007700.KS, row: 5
[2024-08-05 21:28:04] udpate price: 044450.KS, row: 5
