[2024-07-11 21:41:02] Try to insert 1309 codes
[2024-07-11 21:41:06] udpate price: 900340.KQ, row: 3
[2024-07-27 12:39:35] udpate price: 477380.KQ, row: 5
[2024-07-27 12:39:36] udpate price: 073110.KQ, row: 5
[2024-07-27 12:39:37] udpate price: 389020.KQ, row: 5
[2024-07-27 12:39:38] udpate price: 009730.KQ, row: 5
[2024-07-27 12:39:39] udpate price: 049520.KQ, row: 5
[2024-07-27 12:39:40] udpate price: 430700.KQ, row: 5
[2024-07-27 12:39:41] udpate price: 148150.KQ, row: 5
[2024-07-27 12:39:42] udpate price: 101360.KQ, row: 5
[2024-07-27 12:39:43] udpate price: 226340.KQ, row: 5
[2024-07-27 12:39:44] udpate price: 143160.KQ, row: 5
[2024-07-27 12:39:44] udpate price: 163730.KQ, row: 5
[2024-07-27 12:39:45] udpate price: 458870.KQ, row: 5
[2024-07-27 12:39:46] udpate price: 049950.KQ, row: 5
[2024-07-27 12:39:47] udpate price: 282880.KQ, row: 5
[2024-07-27 12:39:48] udpate price: 415580.KQ, row: 5
[2024-07-27 12:39:49] udpate price: 340360.KQ, row: 5
[2024-07-27 12:39:50] udpate price: 007820.KQ, row: 5
[2024-07-27 12:39:50] udpate price: 002230.KQ, row: 5
[2024-07-27 12:39:51] udpate price: 131090.KQ, row: 5
[2024-07-27 12:39:52] udpate price: 080160.KQ, row: 5
[2024-07-27 12:39:53] udpate price: 122870.KQ, row: 5
[2024-07-27 12:39:54] udpate price: 032190.KQ, row: 5
[2024-07-27 12:39:55] udpate price: 191420.KQ, row: 5
[2024-07-27 12:39:56] udpate price: 058400.KQ, row: 5
[2024-07-27 12:39:57] udpate price: 088800.KQ, row: 5
[2024-07-27 12:39:57] udpate price: 024880.KQ, row: 5
[2024-07-27 12:39:58] udpate price: 330730.KQ, row: 5
[2024-07-27 12:39:59] udpate price: 089980.KQ, row: 5
[2024-07-27 12:40:00] udpate price: 053700.KQ, row: 5
[2024-07-27 12:40:01] udpate price: 388050.KQ, row: 5
[2024-07-27 12:40:02] udpate price: 024910.KQ, row: 5
[2024-07-27 12:40:03] udpate price: 083930.KQ, row: 5
[2024-07-27 12:40:04] udpate price: 217270.KQ, row: 5
[2024-07-27 12:40:05] udpate price: 045970.KQ, row: 5
[2024-07-27 12:40:05] udpate price: 383930.KQ, row: 5
[2024-07-27 12:40:06] udpate price: 150840.KQ, row: 5
[2024-07-27 12:40:07] udpate price: 271830.KQ, row: 5
[2024-07-27 12:40:08] udpate price: 042110.KQ, row: 5
[2024-07-27 12:40:09] udpate price: 012860.KQ, row: 5
[2024-07-27 12:40:10] udpate price: 052300.KQ, row: 5
[2024-07-27 12:40:11] udpate price: 310200.KQ, row: 5
[2024-07-27 12:40:11] udpate price: 396300.KQ, row: 5
[2024-07-27 12:40:12] udpate price: 064480.KQ, row: 5
[2024-07-27 12:40:13] udpate price: 028300.KQ, row: 5
[2024-07-27 12:40:14] udpate price: 006050.KQ, row: 5
[2024-07-27 12:40:15] udpate price: 050110.KQ, row: 5
[2024-07-27 12:40:16] udpate price: 089150.KQ, row: 5
[2024-07-27 12:40:17] udpate price: 074430.KQ, row: 5
[2024-07-27 12:40:18] udpate price: 009780.KQ, row: 5
[2024-07-27 12:40:19] udpate price: 090410.KQ, row: 5
[2024-07-27 12:40:20] udpate price: 430220.KQ, row: 5
[2024-07-27 12:40:20] udpate price: 365590.KQ, row: 5
[2024-07-27 12:40:21] udpate price: 159010.KQ, row: 5
[2024-07-27 12:40:22] udpate price: 052260.KQ, row: 5
[2024-07-27 12:40:23] udpate price: 478390.KQ, row: 5
[2024-07-27 12:40:24] udpate price: 131400.KQ, row: 5
[2024-07-27 12:40:25] udpate price: 382840.KQ, row: 5
[2024-07-27 12:40:26] udpate price: 204020.KQ, row: 5
[2024-07-27 12:40:27] udpate price: 015710.KQ, row: 5
[2024-07-27 12:40:28] udpate price: 012700.KQ, row: 5
[2024-07-27 12:40:29] udpate price: 068790.KQ, row: 5
[2024-07-27 12:40:30] udpate price: 086710.KQ, row: 5
[2024-07-27 12:40:30] udpate price: 389470.KQ, row: 5
[2024-07-27 12:40:31] udpate price: 254490.KQ, row: 5
[2024-07-27 12:40:32] udpate price: 263800.KQ, row: 5
[2024-07-27 12:40:34] udpate price: 042500.KQ, row: 5
[2024-07-27 12:40:34] udpate price: 372170.KQ, row: 5
[2024-07-27 12:40:35] udpate price: 323990.KQ, row: 5
[2024-07-27 12:40:36] udpate price: 006730.KQ, row: 5
[2024-07-27 12:40:37] udpate price: 148780.KQ, row: 5
[2024-07-27 12:40:38] udpate price: 022220.KQ, row: 5
[2024-07-27 12:40:39] udpate price: 123410.KQ, row: 5
[2024-07-27 12:40:39] udpate price: 451700.KQ, row: 5
[2024-07-27 12:40:40] udpate price: 066360.KQ, row: 5
[2024-07-27 12:40:41] udpate price: 099220.KQ, row: 5
[2024-07-27 12:40:42] udpate price: 145170.KQ, row: 5
[2024-07-27 12:40:43] udpate price: 079370.KQ, row: 5
[2024-07-27 12:40:44] udpate price: 448710.KQ, row: 5
[2024-07-27 12:40:45] udpate price: 365900.KQ, row: 5
[2024-07-27 12:40:45] udpate price: 101680.KQ, row: 5
[2024-07-27 12:40:46] udpate price: 187270.KQ, row: 5
[2024-07-27 12:40:47] udpate price: 037350.KQ, row: 5
[2024-07-27 12:40:48] udpate price: 473370.KQ, row: 5
[2024-07-27 12:40:49] udpate price: 094820.KQ, row: 5
[2024-07-27 12:40:50] udpate price: 100700.KQ, row: 5
[2024-07-27 12:40:51] udpate price: 123860.KQ, row: 5
[2024-07-27 12:40:52] udpate price: 422040.KQ, row: 5
[2024-07-27 12:40:53] udpate price: 291810.KQ, row: 5
[2024-07-27 12:40:54] udpate price: 101160.KQ, row: 5
[2024-07-27 12:40:55] udpate price: 086980.KQ, row: 5
[2024-07-27 12:40:55] udpate price: 096040.KQ, row: 5
[2024-07-27 12:40:56] udpate price: 003380.KQ, row: 5
[2024-07-27 12:40:57] udpate price: 331380.KQ, row: 5
[2024-07-27 12:40:58] udpate price: 005860.KQ, row: 5
[2024-07-27 12:40:59] udpate price: 333050.KQ, row: 5
[2024-07-27 12:40:59] udpate price: 071460.KQ, row: 5
[2024-07-27 12:41:00] udpate price: 037400.KQ, row: 5
[2024-07-27 12:41:03] udpate price: 160600.KQ, row: 0
[2024-07-27 12:41:04] udpate price: 065350.KQ, row: 5
[2024-07-27 12:41:05] udpate price: 051490.KQ, row: 5
[2024-07-27 12:41:05] udpate price: 031980.KQ, row: 5
[2024-07-27 12:41:06] udpate price: 052790.KQ, row: 5
[2024-07-27 12:41:07] udpate price: 168360.KQ, row: 5
[2024-07-27 12:41:08] udpate price: 025980.KQ, row: 5
[2024-07-27 12:41:09] udpate price: 078130.KQ, row: 5
[2024-07-27 12:41:10] udpate price: 376980.KQ, row: 5
[2024-07-27 12:41:11] udpate price: 362990.KQ, row: 5
[2024-07-27 12:41:12] udpate price: 473050.KQ, row: 5
[2024-07-27 12:41:12] udpate price: 439410.KQ, row: 5
[2024-07-27 12:41:13] udpate price: 358570.KQ, row: 5
[2024-07-27 12:41:14] udpate price: 033290.KQ, row: 5
[2024-07-27 12:41:15] udpate price: 046940.KQ, row: 5
[2024-07-27 12:41:16] udpate price: 393210.KQ, row: 5
[2024-07-27 12:41:17] udpate price: 406760.KQ, row: 5
[2024-07-27 12:41:18] udpate price: 085810.KQ, row: 5
[2024-07-27 12:41:18] udpate price: 154040.KQ, row: 5
[2024-07-27 12:41:19] udpate price: 321260.KQ, row: 5
[2024-07-27 12:41:20] udpate price: 009520.KQ, row: 5
[2024-07-27 12:41:21] udpate price: 469900.KQ, row: 5
[2024-07-27 12:41:22] udpate price: 220180.KQ, row: 5
[2024-07-27 12:41:23] udpate price: 265740.KQ, row: 5
[2024-07-27 12:41:24] udpate price: 228340.KQ, row: 5
[2024-07-27 12:41:25] udpate price: 038540.KQ, row: 5
[2024-07-27 12:41:26] udpate price: 045520.KQ, row: 5
[2024-07-27 12:41:27] udpate price: 335870.KQ, row: 5
[2024-07-27 12:41:27] udpate price: 415380.KQ, row: 5
[2024-07-27 12:41:28] udpate price: 024060.KQ, row: 5
[2024-07-27 12:41:29] udpate price: 013990.KQ, row: 5
[2024-07-27 12:41:30] udpate price: 052860.KQ, row: 5
[2024-07-27 12:41:31] udpate price: 067160.KQ, row: 5
[2024-07-27 12:41:32] udpate price: 418170.KQ, row: 5
[2024-07-27 12:41:33] udpate price: 450050.KQ, row: 5
[2024-07-27 12:41:33] udpate price: 025880.KQ, row: 5
[2024-07-27 12:41:34] udpate price: 043910.KQ, row: 5
[2024-07-27 12:41:35] udpate price: 294090.KQ, row: 5
[2024-07-27 12:41:36] udpate price: 145020.KQ, row: 5
[2024-07-27 12:41:37] udpate price: 238490.KQ, row: 5
[2024-07-27 12:41:38] udpate price: 466910.KQ, row: 5
[2024-07-27 12:41:39] udpate price: 036190.KQ, row: 5
[2024-07-27 12:41:40] udpate price: 040420.KQ, row: 5
[2024-07-27 12:41:41] udpate price: 043100.KQ, row: 5
[2024-07-27 12:41:41] udpate price: 045510.KQ, row: 5
[2024-07-27 12:41:42] udpate price: 353190.KQ, row: 5
[2024-07-27 12:41:43] udpate price: 189300.KQ, row: 5
[2024-07-27 12:41:44] udpate price: 086040.KQ, row: 5
[2024-07-27 12:41:45] udpate price: 196490.KQ, row: 5
[2024-07-27 12:41:46] udpate price: 220260.KQ, row: 5
[2024-07-27 12:41:47] udpate price: 099390.KQ, row: 5
[2024-07-27 12:41:47] udpate price: 408920.KQ, row: 5
[2024-07-27 12:41:48] udpate price: 419120.KQ, row: 5
[2024-07-27 12:41:49] udpate price: 080220.KQ, row: 5
[2024-07-27 12:41:50] udpate price: 182400.KQ, row: 5
[2024-07-27 12:41:51] udpate price: 060720.KQ, row: 5
[2024-07-27 12:41:52] udpate price: 468760.KQ, row: 5
[2024-07-27 12:41:53] udpate price: 079000.KQ, row: 5
[2024-07-27 12:41:54] udpate price: 378800.KQ, row: 5
[2024-07-27 12:41:54] udpate price: 029480.KQ, row: 5
[2024-07-27 12:41:55] udpate price: 053290.KQ, row: 5
[2024-07-27 12:41:56] udpate price: 088280.KQ, row: 5
[2024-07-27 12:41:57] udpate price: 035200.KQ, row: 5
[2024-07-27 12:41:58] udpate price: 101000.KQ, row: 5
[2024-07-27 12:41:59] udpate price: 101240.KQ, row: 5
[2024-07-27 12:42:00] udpate price: 277880.KQ, row: 5
[2024-07-27 12:42:00] udpate price: 290380.KQ, row: 5
[2024-07-27 12:42:01] udpate price: 348350.KQ, row: 5
[2024-07-27 12:42:02] udpate price: 064240.KQ, row: 5
[2024-07-27 12:42:03] udpate price: 043590.KQ, row: 5
[2024-07-27 12:42:04] udpate price: 151910.KQ, row: 5
[2024-07-27 12:42:04] udpate price: 121890.KQ, row: 5
[2024-07-27 12:42:05] udpate price: 244460.KQ, row: 5
[2024-07-27 12:42:06] udpate price: 264660.KQ, row: 5
[2024-07-27 12:42:07] udpate price: 215090.KQ, row: 5
[2024-07-27 12:42:08] udpate price: 084730.KQ, row: 5
[2024-07-27 12:42:09] udpate price: 030960.KQ, row: 5
[2024-07-27 12:42:10] udpate price: 078150.KQ, row: 5
[2024-07-27 12:42:11] udpate price: 462510.KQ, row: 5
[2024-07-27 12:42:12] udpate price: 007390.KQ, row: 5
[2024-07-27 12:42:12] udpate price: 084180.KQ, row: 5
[2024-07-27 12:42:13] udpate price: 096240.KQ, row: 5
[2024-07-27 12:42:14] udpate price: 078020.KQ, row: 5
[2024-07-27 12:42:15] udpate price: 460930.KQ, row: 5
[2024-07-27 12:42:16] udpate price: 131370.KQ, row: 5
[2024-07-27 12:42:17] udpate price: 477340.KQ, row: 5
[2024-07-27 12:42:17] udpate price: 042000.KQ, row: 5
[2024-07-27 12:42:18] udpate price: 083450.KQ, row: 5
[2024-07-27 12:42:19] udpate price: 063170.KQ, row: 5
[2024-07-27 12:42:20] udpate price: 183300.KQ, row: 5
[2024-07-27 12:42:21] udpate price: 039030.KQ, row: 5
[2024-07-27 12:42:22] udpate price: 054040.KQ, row: 5
[2024-07-27 12:42:22] udpate price: 194700.KQ, row: 5
[2024-07-27 12:42:23] udpate price: 032685.KQ, row: 5
[2024-07-27 12:42:24] udpate price: 192440.KQ, row: 5
[2024-07-27 12:42:25] udpate price: 079950.KQ, row: 5
[2024-07-27 12:42:26] udpate price: 436610.KQ, row: 5
[2024-07-27 12:42:26] udpate price: 334970.KQ, row: 5
[2024-07-27 12:42:27] udpate price: 094170.KQ, row: 5
[2024-07-27 12:42:28] udpate price: 051380.KQ, row: 5
[2024-07-27 12:42:29] udpate price: 084990.KQ, row: 5
[2024-07-27 12:42:30] udpate price: 440320.KQ, row: 5
[2024-07-27 12:42:31] udpate price: 054090.KQ, row: 5
[2024-07-27 12:42:31] udpate price: 339950.KQ, row: 5
[2024-07-27 12:42:32] udpate price: 002800.KQ, row: 5
[2024-07-27 12:42:33] udpate price: 446150.KQ, row: 5
[2024-07-27 12:42:34] udpate price: 419540.KQ, row: 5
[2024-07-27 12:42:35] udpate price: 101670.KQ, row: 5
[2024-07-27 12:42:36] udpate price: 153460.KQ, row: 5
[2024-07-27 12:42:36] udpate price: 047770.KQ, row: 5
[2024-07-27 12:42:37] udpate price: 222080.KQ, row: 5
[2024-07-27 12:42:38] udpate price: 061040.KQ, row: 5
[2024-07-27 12:42:39] udpate price: 068240.KQ, row: 5
[2024-07-27 12:42:40] udpate price: 018120.KQ, row: 5
[2024-07-27 12:42:40] udpate price: 267980.KQ, row: 5
[2024-07-27 12:42:41] udpate price: 196170.KQ, row: 5
[2024-07-27 12:42:42] udpate price: 056090.KQ, row: 5
[2024-07-27 12:42:43] udpate price: 950140.KQ, row: 5
[2024-07-27 12:42:44] udpate price: 455910.KQ, row: 5
[2024-07-27 12:42:45] udpate price: 073560.KQ, row: 5
[2024-07-27 12:42:46] udpate price: 338840.KQ, row: 5
[2024-07-27 12:42:46] udpate price: 456010.KQ, row: 5
[2024-07-27 12:42:47] udpate price: 446840.KQ, row: 5
[2024-07-27 12:42:48] udpate price: 079810.KQ, row: 5
[2024-07-27 12:42:49] udpate price: 429270.KQ, row: 5
[2024-07-27 12:42:50] udpate price: 297890.KQ, row: 5
[2024-07-27 12:42:50] udpate price: 105760.KQ, row: 5
[2024-07-27 12:42:51] udpate price: 333430.KQ, row: 5
[2024-07-27 12:42:52] udpate price: 225190.KQ, row: 5
[2024-07-27 12:42:53] udpate price: 099750.KQ, row: 5
[2024-07-27 12:42:54] udpate price: 149950.KQ, row: 5
[2024-07-27 12:42:55] udpate price: 082800.KQ, row: 5
[2024-07-27 12:42:55] udpate price: 009300.KQ, row: 5
[2024-07-27 12:42:56] udpate price: 080580.KQ, row: 5
[2024-07-27 12:42:57] udpate price: 036670.KQ, row: 5
[2024-07-27 12:42:58] udpate price: 095500.KQ, row: 5
[2024-07-27 12:42:59] udpate price: 073540.KQ, row: 5
[2024-07-27 12:42:59] udpate price: 452400.KQ, row: 5
[2024-07-27 12:43:00] udpate price: 199800.KQ, row: 5
[2024-07-27 12:43:01] udpate price: 150900.KQ, row: 5
[2024-07-27 12:43:02] udpate price: 106240.KQ, row: 5
[2024-07-27 12:43:03] udpate price: 446190.KQ, row: 5
[2024-07-27 12:43:04] udpate price: 114190.KQ, row: 5
[2024-07-27 12:43:04] udpate price: 120240.KQ, row: 5
[2024-07-27 12:43:05] udpate price: 012790.KQ, row: 5
[2024-07-27 12:43:06] udpate price: 363250.KQ, row: 5
[2024-07-27 12:43:07] udpate price: 302550.KQ, row: 5
[2024-07-27 12:43:08] udpate price: 024810.KQ, row: 5
[2024-07-27 12:43:11] udpate price: 099520.KQ, row: 0
[2024-07-27 12:43:12] udpate price: 106190.KQ, row: 5
[2024-07-27 12:43:12] udpate price: 068930.KQ, row: 5
[2024-07-27 12:43:13] udpate price: 065570.KQ, row: 5
[2024-07-27 12:43:14] udpate price: 258830.KQ, row: 5
[2024-07-27 12:43:15] udpate price: 080520.KQ, row: 5
[2024-07-27 12:43:16] udpate price: 357230.KQ, row: 5
[2024-07-27 12:43:17] udpate price: 119610.KQ, row: 5
[2024-07-27 12:43:18] udpate price: 442130.KQ, row: 5
[2024-07-27 12:43:18] udpate price: 033500.KQ, row: 5
[2024-07-27 12:43:19] udpate price: 140070.KQ, row: 5
[2024-07-27 12:43:20] udpate price: 477760.KQ, row: 5
[2024-07-27 12:43:21] udpate price: 417010.KQ, row: 5
[2024-07-27 12:43:22] udpate price: 102120.KQ, row: 5
[2024-07-27 12:43:23] udpate price: 397030.KQ, row: 5
[2024-07-27 12:43:23] udpate price: 115610.KQ, row: 5
[2024-07-27 12:43:24] udpate price: 080000.KQ, row: 5
[2024-07-27 12:43:25] udpate price: 032820.KQ, row: 5
[2024-07-27 12:43:26] udpate price: 115480.KQ, row: 5
[2024-07-27 12:43:27] udpate price: 104480.KQ, row: 5
[2024-07-27 12:43:27] udpate price: 024840.KQ, row: 5
[2024-07-27 12:43:28] udpate price: 054940.KQ, row: 5
[2024-07-27 12:43:29] udpate price: 067370.KQ, row: 5
[2024-07-27 12:43:30] udpate price: 402030.KQ, row: 5
[2024-07-27 12:43:31] udpate price: 083500.KQ, row: 5
[2024-07-27 12:43:32] udpate price: 430230.KQ, row: 5
[2024-07-27 12:43:32] udpate price: 079970.KQ, row: 2
[2024-07-27 12:43:33] udpate price: 023600.KQ, row: 5
[2024-07-27 12:43:34] udpate price: 054450.KQ, row: 5
[2024-07-27 12:43:35] udpate price: 246690.KQ, row: 5
[2024-07-27 12:43:36] udpate price: 273060.KQ, row: 5
[2024-07-27 12:43:37] udpate price: 060850.KQ, row: 5
[2024-07-27 12:43:37] udpate price: 347770.KQ, row: 5
[2024-07-27 12:43:38] udpate price: 049960.KQ, row: 5
[2024-07-27 12:43:39] udpate price: 472220.KQ, row: 5
[2024-07-27 12:43:40] udpate price: 033310.KQ, row: 5
[2024-07-27 12:43:40] udpate price: 104620.KQ, row: 5
[2024-07-27 12:43:41] udpate price: 095660.KQ, row: 5
[2024-07-27 12:43:42] udpate price: 234100.KQ, row: 5
[2024-07-27 12:43:43] udpate price: 396270.KQ, row: 5
[2024-07-27 12:43:44] udpate price: 372320.KQ, row: 5
[2024-07-27 12:43:45] udpate price: 048430.KQ, row: 5
[2024-07-27 12:43:46] udpate price: 290560.KQ, row: 5
[2024-07-27 12:43:47] udpate price: 016920.KQ, row: 5
[2024-07-27 12:43:47] udpate price: 101490.KQ, row: 5
[2024-07-27 12:43:48] udpate price: 080470.KQ, row: 5
[2024-07-27 12:43:49] udpate price: 384470.KQ, row: 5
[2024-07-27 12:43:50] udpate price: 336570.KQ, row: 5
[2024-07-27 12:43:51] udpate price: 359090.KQ, row: 5
[2024-07-27 12:43:52] udpate price: 060280.KQ, row: 5
[2024-07-27 12:43:53] udpate price: 098460.KQ, row: 5
[2024-07-27 12:43:53] udpate price: 075970.KQ, row: 5
[2024-07-27 12:43:54] udpate price: 033340.KQ, row: 0
[2024-07-27 12:43:55] udpate price: 067000.KQ, row: 5
[2024-07-27 12:43:56] udpate price: 067770.KQ, row: 5
[2024-07-27 12:43:57] udpate price: 143540.KQ, row: 5
[2024-07-27 12:43:58] udpate price: 021880.KQ, row: 5
[2024-07-27 12:43:59] udpate price: 272110.KQ, row: 5
[2024-07-27 12:43:59] udpate price: 477470.KQ, row: 5
[2024-07-27 12:44:00] udpate price: 226440.KQ, row: 5
[2024-07-27 12:44:01] udpate price: 083470.KQ, row: 5
[2024-07-27 12:44:02] udpate price: 268600.KQ, row: 5
[2024-07-27 12:44:03] udpate price: 037030.KQ, row: 5
[2024-07-27 12:44:03] udpate price: 080010.KQ, row: 5
[2024-07-27 12:44:04] udpate price: 189690.KQ, row: 5
[2024-07-27 12:44:05] udpate price: 041830.KQ, row: 5
[2024-07-27 12:44:06] udpate price: 088130.KQ, row: 5
[2024-07-27 12:44:07] udpate price: 053620.KQ, row: 5
[2024-07-27 12:44:08] udpate price: 038620.KQ, row: 5
[2024-07-27 12:44:08] udpate price: 053590.KQ, row: 5
[2024-07-27 12:44:09] udpate price: 412350.KQ, row: 5
[2024-07-27 12:44:10] udpate price: 281740.KQ, row: 5
[2024-07-27 12:44:11] udpate price: 073640.KQ, row: 5
[2024-07-27 12:44:12] udpate price: 035610.KQ, row: 5
[2024-07-27 12:44:13] udpate price: 438580.KQ, row: 5
[2024-07-27 12:44:13] udpate price: 025950.KQ, row: 5
[2024-07-27 12:44:14] udpate price: 060540.KQ, row: 5
[2024-07-27 12:44:15] udpate price: 121440.KQ, row: 5
[2024-07-27 12:44:16] udpate price: 063570.KQ, row: 5
[2024-07-27 12:44:17] udpate price: 044960.KQ, row: 5
[2024-07-27 12:44:18] udpate price: 263050.KQ, row: 5
[2024-07-27 12:44:18] udpate price: 092870.KQ, row: 5
[2024-07-27 12:44:19] udpate price: 019570.KQ, row: 5
[2024-07-27 12:44:20] udpate price: 425290.KQ, row: 5
[2024-07-27 12:44:21] udpate price: 199820.KQ, row: 5
[2024-07-27 12:44:22] udpate price: 003310.KQ, row: 5
[2024-07-27 12:44:23] udpate price: 110990.KQ, row: 5
[2024-07-27 12:44:24] udpate price: 024850.KQ, row: 5
[2024-07-27 12:44:25] udpate price: 019660.KQ, row: 5
[2024-07-27 12:44:26] udpate price: 114840.KQ, row: 5
[2024-07-27 12:44:26] udpate price: 263860.KQ, row: 5
[2024-07-27 12:44:27] udpate price: 468510.KQ, row: 5
[2024-07-27 12:44:28] udpate price: 203400.KQ, row: 5
[2024-07-27 12:44:29] udpate price: 225430.KQ, row: 5
[2024-07-27 12:44:30] udpate price: 417970.KQ, row: 5
[2024-07-27 12:44:31] udpate price: 111710.KQ, row: 5
[2024-07-27 12:44:32] udpate price: 059210.KQ, row: 5
[2024-07-27 12:44:32] udpate price: 216050.KQ, row: 5
[2024-07-27 12:44:33] udpate price: 019590.KQ, row: 5
[2024-07-27 12:44:34] udpate price: 388870.KQ, row: 5
[2024-07-27 12:44:35] udpate price: 043710.KQ, row: 5
[2024-07-27 12:44:36] udpate price: 086390.KQ, row: 5
[2024-07-27 12:44:37] udpate price: 019990.KQ, row: 5
[2024-07-27 12:44:37] udpate price: 097780.KQ, row: 5
[2024-07-27 12:44:38] udpate price: 049720.KQ, row: 5
[2024-07-27 12:44:39] udpate price: 043360.KQ, row: 5
[2024-07-27 12:44:40] udpate price: 441270.KQ, row: 5
[2024-07-27 12:44:41] udpate price: 228850.KQ, row: 5
[2024-07-27 12:44:42] udpate price: 424980.KQ, row: 5
[2024-07-27 12:44:43] udpate price: 048770.KQ, row: 5
[2024-07-27 12:44:43] udpate price: 079940.KQ, row: 5
[2024-07-27 12:44:44] udpate price: 046310.KQ, row: 5
[2024-07-27 12:44:45] udpate price: 068940.KQ, row: 5
[2024-07-27 12:44:46] udpate price: 039010.KQ, row: 5
[2024-07-27 12:44:47] udpate price: 208340.KQ, row: 5
[2024-07-27 12:44:47] udpate price: 950220.KQ, row: 5
[2024-07-27 12:44:48] udpate price: 078140.KQ, row: 5
[2024-07-27 12:44:49] udpate price: 026150.KQ, row: 5
[2024-07-27 12:44:50] udpate price: 109860.KQ, row: 5
[2024-07-27 12:44:51] udpate price: 086450.KQ, row: 5
[2024-07-27 12:44:52] udpate price: 006140.KQ, row: 5
[2024-07-27 12:44:52] udpate price: 018290.KQ, row: 5
[2024-07-27 12:44:53] udpate price: 072950.KQ, row: 5
[2024-07-27 12:44:54] udpate price: 257720.KQ, row: 5
[2024-07-27 12:44:55] udpate price: 438700.KQ, row: 5
[2024-07-27 12:44:56] udpate price: 285800.KQ, row: 5
[2024-07-27 12:44:57] udpate price: 185490.KQ, row: 5
[2024-07-27 12:44:58] udpate price: 053300.KQ, row: 5
[2024-07-27 12:44:58] udpate price: 225530.KQ, row: 5
[2024-07-27 12:44:59] udpate price: 025320.KQ, row: 5
[2024-07-27 12:45:00] udpate price: 136540.KQ, row: 5
[2024-07-27 12:45:01] udpate price: 328380.KQ, row: 5
[2024-07-27 12:45:02] udpate price: 024950.KQ, row: 5
[2024-07-27 12:45:03] udpate price: 455900.KQ, row: 5
[2024-07-27 12:45:04] udpate price: 435380.KQ, row: 5
[2024-07-27 12:45:04] udpate price: 299170.KQ, row: 5
[2024-07-27 12:45:05] udpate price: 050760.KQ, row: 5
[2024-07-27 12:45:06] udpate price: 142760.KQ, row: 5
[2024-07-27 12:45:07] udpate price: 071200.KQ, row: 5
[2024-07-27 12:45:07] udpate price: 297570.KQ, row: 5
[2024-07-27 12:45:08] udpate price: 013720.KQ, row: 5
[2024-07-27 12:45:09] udpate price: 256840.KQ, row: 5
[2024-07-27 12:45:10] udpate price: 108230.KQ, row: 5
[2024-07-27 12:45:11] udpate price: 439250.KQ, row: 5
[2024-07-27 12:45:11] udpate price: 068330.KQ, row: 5
[2024-07-27 12:45:12] udpate price: 166090.KQ, row: 5
[2024-07-27 12:45:13] udpate price: 212560.KQ, row: 5
[2024-07-27 12:45:14] udpate price: 368770.KQ, row: 5
[2024-07-27 12:45:15] udpate price: 139050.KQ, row: 5
[2024-07-27 12:45:16] udpate price: 046390.KQ, row: 5
[2024-07-27 12:45:17] udpate price: 432470.KQ, row: 5
[2024-07-27 12:45:17] udpate price: 036540.KQ, row: 5
[2024-07-27 12:45:18] udpate price: 950160.KQ, row: 5
[2024-07-27 12:45:19] udpate price: 172670.KQ, row: 5
