[2024-07-11 21:41:02] Try to insert 2566 codes
[2024-07-11 21:41:06] udpate price: METCL, row: 3
[2024-07-11 22:20:08] udpate price: FSBW, row: 3
[2024-07-11 22:20:09] udpate price: FSTR, row: 3
[2024-07-11 22:20:10] udpate price: ELVA, row: 3
[2024-07-11 22:20:10] udpate price: CERE, row: 3
[2024-07-11 22:20:11] udpate price: NPAB, row: 3
[2024-07-11 22:20:12] udpate price: ASTL, row: 3
[2024-07-11 22:20:13] udpate price: BFST, row: 3
[2024-07-11 22:20:14] udpate price: CANB, row: 3
[2024-07-11 22:20:14] udpate price: CARA, row: 3
[2024-07-11 22:20:15] udpate price: AOGO, row: 3
[2024-07-11 22:20:16] udpate price: MFIC, row: 3
[2024-07-11 22:20:17] udpate price: ANSS, row: 3
[2024-07-11 22:20:18] udpate price: PRTC, row: 3
[2024-07-11 22:20:19] udpate price: ELBM, row: 3
[2024-07-11 22:20:19] udpate price: IGTA, row: 3
[2024-07-11 22:20:20] udpate price: TENKU, row: 3
[2024-07-11 22:20:21] udpate price: FYBR, row: 3
[2024-07-11 22:20:22] udpate price: COCP, row: 3
[2024-07-11 22:20:23] udpate price: INSE, row: 3
[2024-07-11 22:20:23] udpate price: MOLN, row: 3
[2024-07-11 22:20:24] udpate price: ENVX, row: 3
[2024-07-11 22:20:25] udpate price: VRTX, row: 3
[2024-07-11 22:20:26] udpate price: CTBI, row: 3
[2024-07-11 22:20:27] udpate price: AMZN, row: 3
[2024-07-11 22:20:28] udpate price: GLLIU, row: 3
[2024-07-11 22:20:28] udpate price: ADD, row: 3
[2024-07-11 22:20:29] udpate price: GLBS, row: 3
[2024-07-11 22:20:30] udpate price: RBB, row: 3
[2024-07-11 22:20:31] udpate price: IVCP, row: 3
[2024-07-11 22:20:32] udpate price: FTIIU, row: 3
[2024-07-11 22:20:33] udpate price: AEAEU, row: 3
[2024-07-11 22:20:34] udpate price: MTCH, row: 3
[2024-07-11 22:20:34] udpate price: CNTA, row: 3
[2024-07-11 22:20:35] udpate price: NXL, row: 3
[2024-07-11 22:20:36] udpate price: VSEE, row: 409
[2024-07-11 22:20:37] udpate price: UHG, row: 3
[2024-07-11 22:20:38] udpate price: HPK, row: 3
[2024-07-11 22:20:39] udpate price: WKHS, row: 3
[2024-07-11 22:20:40] udpate price: NPABU, row: 3
[2024-07-11 22:20:40] udpate price: ALRN, row: 3
[2024-07-11 22:20:41] udpate price: PCAR, row: 3
[2024-07-11 22:20:42] udpate price: CFFSU, row: 3
[2024-07-11 22:20:43] udpate price: APOG, row: 3
[2024-07-11 22:20:44] udpate price: TRONU, row: 3
[2024-07-11 22:20:45] udpate price: LFUS, row: 3
[2024-07-11 22:20:46] udpate price: SVCO, row: 3
[2024-07-11 22:20:47] udpate price: PEPG, row: 3
[2024-07-11 22:20:48] udpate price: BOLT, row: 3
[2024-07-11 22:20:48] udpate price: BREA, row: 3
[2024-07-11 22:20:49] udpate price: WISA, row: 3
[2024-07-11 22:20:50] udpate price: LOAN, row: 3
[2024-07-11 22:20:51] udpate price: CPLP, row: 3
[2024-07-11 22:20:52] udpate price: COOL, row: 3
[2024-07-11 22:20:53] udpate price: TSAT, row: 3
[2024-07-11 22:20:54] udpate price: ETNB, row: 3
[2024-07-11 22:20:55] udpate price: LBPH, row: 3
[2024-07-11 22:20:55] udpate price: BACK, row: 3
[2024-07-11 22:20:56] udpate price: VMD, row: 3
[2024-07-11 22:20:57] udpate price: SOGP, row: 3
[2024-07-11 22:20:58] udpate price: EM, row: 3
[2024-07-11 22:20:59] udpate price: CITEU, row: 3
[2024-07-11 22:20:59] udpate price: LPRO, row: 3
[2024-07-11 22:21:00] udpate price: RBCAA, row: 3
[2024-07-11 22:21:01] udpate price: ON, row: 3
[2024-07-11 22:21:02] udpate price: STRR, row: 3
[2024-07-11 22:21:03] udpate price: SMMT, row: 3
[2024-07-11 22:21:04] udpate price: OPOF, row: 3
[2024-07-11 22:21:05] udpate price: RNA, row: 3
[2024-07-11 22:21:05] udpate price: WETH, row: 3
[2024-07-11 22:21:06] udpate price: LSCC, row: 3
[2024-07-11 22:21:07] udpate price: EXAI, row: 3
[2024-07-11 22:21:08] udpate price: LWLG, row: 3
[2024-07-11 22:21:09] udpate price: DVAX, row: 3
[2024-07-11 22:21:10] udpate price: KE, row: 3
[2024-07-11 22:21:10] udpate price: LSDI, row: 3
[2024-07-11 22:21:11] udpate price: KEQU, row: 3
[2024-07-11 22:21:12] udpate price: PAHC, row: 3
[2024-07-11 22:21:13] udpate price: ELDN, row: 3
[2024-07-11 22:21:14] udpate price: BCSAU, row: 3
[2024-07-11 22:21:15] udpate price: CCNEP, row: 3
[2024-07-11 22:21:16] udpate price: ABEO, row: 3
[2024-07-11 22:21:16] udpate price: JEWL, row: 3
[2024-07-11 22:21:17] udpate price: SEEL, row: 3
[2024-07-11 22:21:18] udpate price: ROCK, row: 3
[2024-07-11 22:21:19] udpate price: CNTX, row: 3
[2024-07-11 22:21:20] udpate price: RVMD, row: 3
[2024-07-11 22:21:21] udpate price: INOD, row: 3
[2024-07-11 22:21:22] udpate price: TRMB, row: 3
[2024-07-11 22:21:23] udpate price: VCNX, row: 3
[2024-07-11 22:21:23] udpate price: LRFC, row: 3
[2024-07-11 22:21:24] udpate price: CLSK, row: 3
[2024-07-11 22:21:25] udpate price: PWUP, row: 3
[2024-07-11 22:21:26] udpate price: OCSL, row: 3
[2024-07-11 22:21:27] udpate price: TECH, row: 3
[2024-07-11 22:21:28] udpate price: PNFPP, row: 3
[2024-07-11 22:21:28] udpate price: ORRF, row: 3
[2024-07-11 22:21:29] udpate price: USLM, row: 3
[2024-07-11 22:21:30] udpate price: AMAT, row: 3
[2024-07-11 22:21:31] udpate price: PXS, row: 3
[2024-07-11 22:21:32] udpate price: EFSCP, row: 3
[2024-07-11 22:21:32] udpate price: GODNR, row: 0
[2024-07-11 22:21:33] udpate price: WWD, row: 3
[2024-07-11 22:21:34] udpate price: BPYPM, row: 3
[2024-07-11 22:21:35] udpate price: HUDAR, row: 3
[2024-07-11 22:21:36] udpate price: KRNL, row: 3
[2024-07-11 22:21:36] udpate price: GDEN, row: 3
[2024-07-11 22:21:37] udpate price: LSTA, row: 3
[2024-07-11 22:21:38] udpate price: ISSC, row: 3
[2024-07-11 22:21:39] udpate price: PINC, row: 3
[2024-07-11 22:21:40] udpate price: NRIM, row: 3
[2024-07-11 22:21:41] udpate price: AMGN, row: 3
[2024-07-11 22:21:42] udpate price: PAVM, row: 3
[2024-07-11 22:21:42] udpate price: GNTX, row: 3
[2024-07-11 22:21:43] udpate price: MANH, row: 3
[2024-07-11 22:21:44] udpate price: FLXS, row: 3
[2024-07-11 22:21:45] udpate price: AITR, row: 3
[2024-07-11 22:21:46] udpate price: NCMI, row: 3
[2024-07-11 22:21:47] udpate price: WRLD, row: 3
[2024-07-11 22:21:48] udpate price: CVBF, row: 3
[2024-07-11 22:21:48] udpate price: RFAIR, row: 0
[2024-07-11 22:21:49] udpate price: HCVI, row: 3
[2024-07-11 22:21:50] udpate price: VCTR, row: 3
[2024-07-11 22:21:51] udpate price: IMUX, row: 3
[2024-07-11 22:21:52] udpate price: GLAD, row: 3
[2024-07-11 22:21:52] udpate price: DUOL, row: 3
[2024-07-11 22:21:53] udpate price: GOOGL, row: 3
[2024-07-11 22:21:54] udpate price: DYCQ, row: 3
[2024-07-11 22:21:55] udpate price: PLYA, row: 3
[2024-07-11 22:21:56] udpate price: IMAB, row: 3
[2024-07-11 22:21:57] udpate price: SYRE, row: 3
[2024-07-11 22:21:58] udpate price: NERV, row: 3
[2024-07-11 22:21:58] udpate price: KZR, row: 3
[2024-07-11 22:21:59] udpate price: REYN, row: 3
[2024-07-11 22:22:00] udpate price: TRSG, row: 3
[2024-07-11 22:22:01] udpate price: ULBI, row: 3
[2024-07-11 22:22:02] udpate price: NXPI, row: 3
[2024-07-11 22:22:03] udpate price: XNET, row: 3
[2024-07-11 22:22:04] udpate price: CNXN, row: 3
[2024-07-11 22:22:05] udpate price: LRCX, row: 3
[2024-07-11 22:22:05] udpate price: TIL, row: 3
[2024-07-11 22:22:06] udpate price: NTES, row: 3
[2024-07-11 22:22:07] udpate price: OMER, row: 3
[2024-07-11 22:22:08] udpate price: AMKR, row: 3
[2024-07-11 22:22:09] udpate price: OTTR, row: 3
[2024-07-11 22:22:10] udpate price: SNGX, row: 3
[2024-07-11 22:22:11] udpate price: SNTG, row: 3
[2024-07-11 22:22:14] udpate price: SCTL, row: 0
[2024-07-11 22:22:15] udpate price: LUCD, row: 3
[2024-07-11 22:22:15] udpate price: GAQ, row: 3
[2024-07-11 22:22:16] udpate price: IBKR, row: 3
[2024-07-11 22:22:17] udpate price: FTII, row: 3
[2024-07-11 22:22:18] udpate price: JMSB, row: 3
[2024-07-11 22:22:19] udpate price: SWKHL, row: 3
[2024-07-11 22:22:20] udpate price: OZKAP, row: 3
[2024-07-11 22:22:21] udpate price: TMUS, row: 3
[2024-07-11 22:22:22] udpate price: CSLR, row: 3
[2024-07-11 22:22:23] udpate price: LI, row: 3
[2024-07-11 22:22:24] udpate price: ESLA, row: 3
[2024-07-11 22:22:24] udpate price: COOP, row: 3
[2024-07-11 22:22:25] udpate price: BLUE, row: 3
[2024-07-11 22:22:26] udpate price: HTBI, row: 3
[2024-07-11 22:22:27] udpate price: TSVT, row: 3
[2024-07-11 22:22:28] udpate price: HUDA, row: 3
[2024-07-11 22:22:29] udpate price: LATGU, row: 3
[2024-07-11 22:22:30] udpate price: CRML, row: 3
[2024-07-11 22:22:31] udpate price: FRMEP, row: 3
[2024-07-11 22:22:32] udpate price: ADI, row: 3
[2024-07-11 22:22:33] udpate price: VTSI, row: 3
[2024-07-11 22:22:34] udpate price: SND, row: 3
[2024-07-11 22:22:35] udpate price: MLYS, row: 3
[2024-07-11 22:22:36] udpate price: FSV, row: 3
[2024-07-11 22:22:36] udpate price: ARTNA, row: 3
[2024-07-11 22:22:37] udpate price: HSCS, row: 3
[2024-07-11 22:22:38] udpate price: ZEO, row: 3
[2024-07-11 22:22:39] udpate price: TIVC, row: 3
[2024-07-11 22:22:40] udpate price: TCRX, row: 3
[2024-07-11 22:22:41] udpate price: VRDN, row: 3
[2024-07-11 22:22:42] udpate price: ALMS, row: 3
[2024-07-11 22:22:43] udpate price: MELI, row: 3
[2024-07-11 22:22:44] udpate price: VOR, row: 3
[2024-07-11 22:22:45] udpate price: MSBI, row: 3
[2024-07-11 22:22:46] udpate price: UMBF, row: 3
[2024-07-11 22:22:46] udpate price: JFIN, row: 3
[2024-07-11 22:22:47] udpate price: JAZZ, row: 3
[2024-07-11 22:22:48] udpate price: AVNW, row: 3
[2024-07-11 22:22:49] udpate price: DOOO, row: 3
[2024-07-11 22:22:50] udpate price: GGAL, row: 3
[2024-07-11 22:22:51] udpate price: APLM, row: 3
[2024-07-11 22:22:52] udpate price: BNIX, row: 3
[2024-07-11 22:22:54] udpate price: NCAC, row: 0
[2024-07-11 22:22:54] udpate price: CYCC, row: 3
[2024-07-11 22:22:55] udpate price: BNTC, row: 3
[2024-07-11 22:22:56] udpate price: GLSTU, row: 3
[2024-07-11 22:22:57] udpate price: GOOG, row: 3
[2024-07-11 22:22:58] udpate price: VERX, row: 3
[2024-07-11 22:22:59] udpate price: CIGI, row: 3
[2024-07-11 22:23:00] udpate price: BELFA, row: 3
[2024-07-11 22:23:00] udpate price: OBIO, row: 3
[2024-07-11 22:23:01] udpate price: SGMO, row: 3
[2024-07-11 22:23:02] udpate price: RCMT, row: 3
[2024-07-11 22:23:03] udpate price: CMCSA, row: 3
[2024-07-11 22:23:04] udpate price: JSPR, row: 3
[2024-07-11 22:23:04] udpate price: CHTR, row: 3
[2024-07-11 22:23:05] udpate price: LOCO, row: 3
[2024-07-11 22:23:06] udpate price: PROV, row: 3
[2024-07-11 22:23:07] udpate price: ALGM, row: 3
[2024-07-11 22:23:08] udpate price: IKNA, row: 3
[2024-07-11 22:23:09] udpate price: ODP, row: 3
[2024-07-11 22:23:10] udpate price: KRON, row: 3
[2024-07-11 22:23:10] udpate price: LOOP, row: 3
[2024-07-11 22:23:11] udpate price: ASTH, row: 3
[2024-07-11 22:23:12] udpate price: HLXB, row: 3
[2024-07-11 22:23:13] udpate price: PBFS, row: 3
[2024-07-11 22:23:14] udpate price: GTBP, row: 3
[2024-07-11 22:23:15] udpate price: ACLS, row: 3
[2024-07-11 22:23:15] udpate price: INTU, row: 3
[2024-07-11 22:23:16] udpate price: HEES, row: 3
[2024-07-11 22:23:17] udpate price: HMNF, row: 3
[2024-07-11 22:23:18] udpate price: GDSTU, row: 3
[2024-07-11 22:23:19] udpate price: IMXI, row: 3
[2024-07-11 22:23:20] udpate price: GSBC, row: 3
[2024-07-11 22:23:21] udpate price: PMVP, row: 3
[2024-07-11 22:23:21] udpate price: FANG, row: 3
[2024-07-11 22:23:22] udpate price: BYNOU, row: 3
[2024-07-11 22:23:23] udpate price: MSSAU, row: 3
[2024-07-11 22:23:24] udpate price: SLRX, row: 3
[2024-07-11 22:23:25] udpate price: ONBPP, row: 3
[2024-07-11 22:23:26] udpate price: MLKN, row: 3
[2024-07-11 22:23:27] udpate price: AVXL, row: 3
[2024-07-11 22:23:28] udpate price: GSM, row: 3
[2024-07-11 22:23:29] udpate price: CAC, row: 3
[2024-07-11 22:23:29] udpate price: BKNG, row: 3
[2024-07-11 22:23:30] udpate price: SKGRU, row: 3
[2024-07-11 22:23:31] udpate price: TANH, row: 3
[2024-07-11 22:23:32] udpate price: ZD, row: 3
[2024-07-11 22:23:33] udpate price: CCBG, row: 3
[2024-07-11 22:23:34] udpate price: NNE, row: 3
[2024-07-11 22:23:35] udpate price: EML, row: 3
[2024-07-11 22:23:36] udpate price: SKYW, row: 3
[2024-07-11 22:23:37] udpate price: GERN, row: 3
[2024-07-11 22:23:38] udpate price: THAR, row: 3
[2024-07-11 22:23:39] udpate price: SLDB, row: 3
[2024-07-11 22:23:40] udpate price: OPBK, row: 3
[2024-07-11 22:23:41] udpate price: SVRA, row: 3
[2024-07-11 22:23:41] udpate price: ENTO, row: 3
[2024-07-11 22:23:42] udpate price: TXRH, row: 3
[2024-07-11 22:23:43] udpate price: BL, row: 3
[2024-07-11 22:23:44] udpate price: NEXI, row: 3
[2024-07-11 22:23:45] udpate price: BFRG, row: 3
[2024-07-11 22:23:46] udpate price: MAMA, row: 3
[2024-07-11 22:23:47] udpate price: HSPOU, row: 3
[2024-07-11 22:23:47] udpate price: VALU, row: 3
[2024-07-11 22:23:48] udpate price: PSEC, row: 3
[2024-07-11 22:23:49] udpate price: WILC, row: 3
[2024-07-11 22:23:50] udpate price: VCEL, row: 3
[2024-07-11 22:23:51] udpate price: CGO, row: 3
[2024-07-11 22:23:52] udpate price: SWAG, row: 3
[2024-07-11 22:23:53] udpate price: BLACU, row: 3
[2024-07-11 22:23:54] udpate price: IROQ, row: 3
[2024-07-11 22:23:54] udpate price: CHSCL, row: 3
[2024-07-11 22:23:55] udpate price: AIRE, row: 3
[2024-07-11 22:23:56] udpate price: OPHC, row: 3
[2024-07-11 22:23:57] udpate price: MIRA, row: 3
[2024-07-11 22:23:58] udpate price: PRLH, row: 3
[2024-07-11 22:23:59] udpate price: RIOT, row: 3
[2024-07-11 22:24:00] udpate price: GLAC, row: 3
[2024-07-11 22:24:00] udpate price: ELSE, row: 3
[2024-07-11 22:24:01] udpate price: RUSHB, row: 3
[2024-07-11 22:24:02] udpate price: DYN, row: 3
[2024-07-11 22:24:03] udpate price: LTBR, row: 3
[2024-07-11 22:24:04] udpate price: NXTT, row: 3
[2024-07-11 22:24:05] udpate price: CDIO, row: 3
[2024-07-11 22:24:06] udpate price: ABIO, row: 3
[2024-07-11 22:24:07] udpate price: REE, row: 3
[2024-07-11 22:24:08] udpate price: MMYT, row: 3
[2024-07-11 22:24:09] udpate price: UBCP, row: 3
[2024-07-11 22:24:10] udpate price: PEV, row: 3
[2024-07-11 22:24:10] udpate price: VSTE, row: 3
[2024-07-11 22:24:11] udpate price: SEZL, row: 3
[2024-07-11 22:24:12] udpate price: IXAQU, row: 3
[2024-07-11 22:24:13] udpate price: HAFC, row: 3
[2024-07-11 22:24:14] udpate price: XEL, row: 3
[2024-07-11 22:24:15] udpate price: HUIZ, row: 3
[2024-07-11 22:24:16] udpate price: OPXS, row: 3
[2024-07-11 22:24:17] udpate price: CLOEU, row: 3
[2024-07-11 22:24:17] udpate price: BKHAR, row: 0
[2024-07-11 22:24:18] udpate price: IKT, row: 3
[2024-07-11 22:24:20] udpate price: GLPG, row: 3
[2024-07-11 22:24:21] udpate price: INTC, row: 3
[2024-07-11 22:24:22] udpate price: NWLI, row: 1
[2024-07-11 22:24:24] udpate price: SPWRV, row: 0
[2024-07-11 22:24:25] udpate price: QTI, row: 3
[2024-07-11 22:24:26] udpate price: GOODN, row: 3
[2024-07-11 22:24:27] udpate price: BWFG, row: 3
[2024-07-11 22:24:28] udpate price: LINC, row: 3
[2024-07-11 22:24:29] udpate price: CING, row: 3
[2024-07-11 22:24:30] udpate price: PTC, row: 3
[2024-07-11 22:24:31] udpate price: OB, row: 3
[2024-07-11 22:24:31] udpate price: PLTK, row: 3
[2024-07-11 22:24:32] udpate price: PEBK, row: 3
[2024-07-11 22:24:33] udpate price: ICLR, row: 3
[2024-07-11 22:24:34] udpate price: USAU, row: 3
[2024-07-11 22:24:35] udpate price: CTRM, row: 3
[2024-07-11 22:24:36] udpate price: GLSI, row: 3
[2024-07-11 22:24:37] udpate price: OPAL, row: 3
[2024-07-11 22:24:38] udpate price: EXLS, row: 3
[2024-07-11 22:24:38] udpate price: NETDU, row: 3
[2024-07-11 22:24:39] udpate price: LX, row: 3
[2024-07-11 22:24:40] udpate price: DBX, row: 3
[2024-07-11 22:24:41] udpate price: BYU, row: 3
[2024-07-11 22:24:42] udpate price: SEPA, row: 3
[2024-07-11 22:24:42] udpate price: CABA, row: 3
[2024-07-11 22:24:43] udpate price: EGBN, row: 3
[2024-07-11 22:24:44] udpate price: BCDA, row: 3
[2024-07-11 22:24:45] udpate price: BKHAU, row: 3
[2024-07-11 22:24:46] udpate price: INTEU, row: 3
[2024-07-11 22:24:47] udpate price: ASTR, row: 3
[2024-07-11 22:24:48] udpate price: MBINM, row: 3
[2024-07-11 22:24:49] udpate price: OCX, row: 3
[2024-07-11 22:24:49] udpate price: GOOD, row: 3
[2024-07-11 22:24:50] udpate price: CHK, row: 3
[2024-07-11 22:24:51] udpate price: ACACU, row: 3
[2024-07-11 22:24:52] udpate price: TASK, row: 3
[2024-07-11 22:24:53] udpate price: PCT, row: 3
[2024-07-11 22:24:54] udpate price: XOMA, row: 3
[2024-07-11 22:24:55] udpate price: NMFC, row: 3
[2024-07-11 22:24:56] udpate price: SGMA, row: 3
[2024-07-11 22:24:56] udpate price: CFFS, row: 3
[2024-07-11 22:24:57] udpate price: LANDP, row: 3
[2024-07-11 22:24:58] udpate price: EBTC, row: 3
[2024-07-11 22:24:59] udpate price: PFG, row: 3
[2024-07-11 22:25:00] udpate price: SIDU, row: 3
[2024-07-11 22:25:01] udpate price: LGND, row: 3
[2024-07-11 22:25:02] udpate price: LNW, row: 3
[2024-07-11 22:25:03] udpate price: PRAX, row: 3
[2024-07-11 22:25:03] udpate price: REGCP, row: 3
[2024-07-11 22:25:04] udpate price: TITN, row: 3
[2024-07-11 22:25:05] udpate price: KYTX, row: 3
[2024-07-11 22:25:06] udpate price: ONCO, row: 3
[2024-07-11 22:25:07] udpate price: BIVI, row: 3
[2024-07-11 22:25:08] udpate price: AZN, row: 3
[2024-07-11 22:25:09] udpate price: ONMD, row: 3
[2024-07-11 22:25:10] udpate price: MCHP, row: 3
[2024-07-11 22:25:11] udpate price: RAND, row: 3
[2024-07-11 22:25:12] udpate price: STBA, row: 3
[2024-07-11 22:25:12] udpate price: GDTC, row: 3
[2024-07-11 22:25:13] udpate price: AMAL, row: 3
[2024-07-11 22:25:14] udpate price: VTRU, row: 0
[2024-07-11 22:25:15] udpate price: ESQ, row: 3
[2024-07-11 22:25:16] udpate price: TERN, row: 3
[2024-07-11 22:25:16] udpate price: LSXMK, row: 3
[2024-07-11 22:25:17] udpate price: TMTC, row: 3
[2024-07-11 22:25:18] udpate price: NWTN, row: 3
[2024-07-11 22:25:19] udpate price: CVKD, row: 3
[2024-07-11 22:25:20] udpate price: LLYVA, row: 3
[2024-07-11 22:25:21] udpate price: LUCY, row: 3
[2024-07-11 22:25:22] udpate price: ALOT, row: 3
[2024-07-11 22:25:23] udpate price: PAX, row: 3
[2024-07-11 22:25:24] udpate price: LOPE, row: 3
[2024-07-11 22:25:25] udpate price: FFIC, row: 3
[2024-07-11 22:25:25] udpate price: PHUN, row: 3
[2024-07-11 22:25:26] udpate price: PTEN, row: 3
[2024-07-11 22:25:27] udpate price: PCH, row: 3
[2024-07-11 22:25:28] udpate price: AGRI, row: 3
[2024-07-11 22:25:29] udpate price: VINO, row: 3
[2024-07-11 22:25:30] udpate price: NIVF, row: 3
[2024-07-11 22:25:31] udpate price: TH, row: 3
[2024-07-11 22:25:31] udpate price: BRKHU, row: 3
[2024-07-11 22:25:32] udpate price: CHEF, row: 3
[2024-07-11 22:25:33] udpate price: LULU, row: 3
[2024-07-11 22:25:34] udpate price: BNAI, row: 3
[2024-07-11 22:25:35] udpate price: VLGEA, row: 3
[2024-07-11 22:25:36] udpate price: CUBWU, row: 3
[2024-07-11 22:25:37] udpate price: MNSBP, row: 3
[2024-07-11 22:25:37] udpate price: BANL, row: 3
[2024-07-11 22:25:38] udpate price: SVIIU, row: 3
[2024-07-11 22:25:39] udpate price: JXJT, row: 3
[2024-07-11 22:25:40] udpate price: SAMG, row: 3
[2024-07-11 22:25:41] udpate price: FXNC, row: 3
[2024-07-11 22:25:42] udpate price: KROS, row: 3
[2024-07-11 22:25:43] udpate price: KOD, row: 3
[2024-07-11 22:25:44] udpate price: GATE, row: 3
[2024-07-11 22:25:44] udpate price: JDZG, row: 3
[2024-07-11 22:25:45] udpate price: AKLI, row: 0
[2024-07-11 22:25:46] udpate price: EGAN, row: 3
[2024-07-11 22:25:47] udpate price: VBFC, row: 3
[2024-07-11 22:25:48] udpate price: FORR, row: 3
[2024-07-11 22:25:48] udpate price: ORGS, row: 3
[2024-07-11 22:25:49] udpate price: ONYXU, row: 3
[2024-07-11 22:25:50] udpate price: FAST, row: 3
[2024-07-11 22:25:51] udpate price: CHRW, row: 3
[2024-07-11 22:25:52] udpate price: KRRO, row: 3
[2024-07-11 22:25:53] udpate price: AIRS, row: 3
[2024-07-11 22:25:54] udpate price: HCVIU, row: 3
[2024-07-11 22:25:55] udpate price: NXU, row: 3
[2024-07-11 22:25:55] udpate price: MCAG, row: 3
[2024-07-11 22:25:56] udpate price: BANFP, row: 3
[2024-07-11 22:25:57] udpate price: NSYS, row: 3
[2024-07-11 22:25:58] udpate price: CLNN, row: 3
[2024-07-11 22:25:59] udpate price: OCFC, row: 3
[2024-07-11 22:26:00] udpate price: NWE, row: 3
[2024-07-11 22:26:01] udpate price: SNSE, row: 3
[2024-07-11 22:26:02] udpate price: DCBO, row: 3
[2024-07-11 22:26:05] udpate price: IBLUU, row: 0
[2024-07-11 22:26:06] udpate price: SYBT, row: 3
[2024-07-11 22:26:07] udpate price: PGNY, row: 3
[2024-07-11 22:26:07] udpate price: PETZ, row: 3
[2024-07-11 22:26:08] udpate price: SANA, row: 3
[2024-07-11 22:26:09] udpate price: FRAF, row: 3
[2024-07-11 22:26:10] udpate price: BRTX, row: 3
[2024-07-11 22:26:11] udpate price: LGVN, row: 3
[2024-07-11 22:26:12] udpate price: ABSI, row: 3
[2024-07-11 22:26:13] udpate price: DUETU, row: 3
[2024-07-11 22:26:13] udpate price: MACIU, row: 3
[2024-07-11 22:26:14] udpate price: VRAX, row: 3
[2024-07-11 22:26:15] udpate price: STKH, row: 3
[2024-07-11 22:26:16] udpate price: STRRP, row: 3
[2024-07-11 22:26:17] udpate price: CPRT, row: 3
[2024-07-11 22:26:18] udpate price: VERA, row: 3
[2024-07-11 22:26:19] udpate price: NCSM, row: 3
[2024-07-11 22:26:20] udpate price: NRXP, row: 3
[2024-07-11 22:26:20] udpate price: STRL, row: 3
[2024-07-11 22:26:21] udpate price: BAYAR, row: 0
[2024-07-11 22:26:22] udpate price: BTAI, row: 3
[2024-07-11 22:26:22] udpate price: HKIT, row: 3
[2024-07-11 22:26:23] udpate price: ICCM, row: 3
[2024-07-11 22:26:24] udpate price: WIRE, row: 0
[2024-07-11 22:26:24] udpate price: NVACR, row: 0
[2024-07-11 22:26:25] udpate price: ADN, row: 3
[2024-07-11 22:26:26] udpate price: POET, row: 3
[2024-07-11 22:26:27] udpate price: NBTB, row: 3
[2024-07-11 22:26:28] udpate price: FRPT, row: 3
[2024-07-11 22:26:29] udpate price: SHOO, row: 3
[2024-07-11 22:26:29] udpate price: MGIC, row: 3
[2024-07-11 22:26:30] udpate price: HUT, row: 3
[2024-07-11 22:26:31] udpate price: SPTN, row: 3
